itemid,Category
1569942045,32
1576430297,3
1576993270,3
1628961349,31
1638256009,27
1640006849,27
1666852218,27
1736513180,32
1745274199,31
1833649576,31
1834020363,35
7982821,31
65776598,4
66676208,32
77810828,32
95435818,42
97752710,5
171279581,4
372797955,2
673174955,32
912308168,32
917462219,41
936913306,3
967886552,4
997269029,27
1022686713,35
1026386952,3
1099553672,22
1115162640,35
1127477933,31
1260448987,34
1346510370,31
1390260004,26
1411290799,27
1488076908,18
1489529549,43
1519674492,25
1564608261,41
1578542440,35
1662203383,26
1685972845,35
1700445607,32
1704165108,18
1727182822,4
1733980914,26
1767034089,31
1785140525,3
3045828,3
37646013,42
47829624,28
68379979,42
72202407,42
102445656,3
115841809,3
134896879,32
135242039,32
182144600,19
185899449,31
503568691,3
531823637,19
545668496,32
580841013,4
582715955,32
622346026,25
631753355,22
833763243,31
963976982,3
1024915152,4
1195802665,3
1380099119,25
1440264903,32
1440673503,3
1461866210,32
1489542768,1
1548285488,31
1628378008,2
1704342611,4
1704345406,41
1765649215,3
1766921178,4
1769907075,25
1805696349,4
1823880713,42
3309555,2
25313693,5
52808024,41
68880039,4
72375966,27
91653742,18
167964135,35
345195467,34
522044735,35
797791450,3
801713663,4
827539328,41
1089503394,3
1100221210,18
1205812508,3
1376536373,32
1411031403,25
1457048886,35
1513825564,31
1564050604,3
1589420476,31
1593665033,3
1628985064,27
1646191639,3
1675147419,42
1687280790,32
1694139342,4
1695763797,4
1697673433,42
1699058170,5
1699643152,41
1704462328,27
1731414437,31
1733158950,5
1736562976,31
1743297876,4
6006880,21
60243631,3
70066837,31
80173331,26
238946440,4
435027184,2
558115466,4
625035524,27
693044869,42
758336846,20
762049301,27
879562698,22
952238808,26
964280278,4
1025480407,3
1144988712,34
1197756461,2
1248606486,18
1381220583,32
1455617233,1
1468369510,3
1558528020,5
1612091141,25
1648447275,1
1648574019,42
1675045612,31
1703058666,41
1704018181,3
1723776036,4
1736554554,1
1738819287,3
1743018289,32
1743304638,31
1766326049,12
1766965451,26
1780793698,3
1792488776,32
1792667761,5
1797232789,3
1808858599,31
12512500,1
14599634,12
51923108,27
97737307,1
300811511,35
372287324,19
449592359,35
577907177,34
609702823,32
732901409,41
864381761,3
1018116893,1
1021786534,25
1242051990,35
1348020994,32
1353520001,41
1384164787,27
1386790942,26
1444681800,4
1486185743,42
1511766238,18
1551432980,26
1597166751,21
1619641312,41
1623169745,3
1643505921,32
1675175320,18
1686309362,3
1699058147,32
1699216105,42
1701525405,18
1703058689,26
1734426096,31
1766680853,31
1766838760,3
1774437689,35
1794862801,3
1805197016,18
1823708894,42
15192742,26
37154671,32
71315602,4
81229533,32
102733133,4
213727158,31
277057146,3
313243649,31
340044984,4
397331115,3
421234368,5
447567616,32
449966536,4
468217922,32
683196501,4
684539502,18
821974398,25
876188290,32
937397304,3
950355046,3
1050896518,3
1064008122,18
1184233725,4
1206574308,41
1255612119,42
1285553864,31
1399152673,31
1482676201,37
1508152278,3
1515348283,27
1521150613,31
1538997258,18
1570836346,3
1590162227,3
1602332150,35
1676086583,42
1704242074,27
1714732001,35
1718732496,26
1743282118,4
1755484437,19
1764219169,35
14209869,27
17590145,12
37980696,31
62363363,4
72028929,27
73283322,1
97710706,19
123263902,25
187855530,31
193501247,41
238917524,41
275651556,3
627168618,3
628700799,1
673226782,25
967912052,27
991873603,31
1089814182,26
1276079567,22
1326260621,34
1338641083,42
1361544335,18
1505497015,27
1538449698,4
1554458982,25
1566230450,35
1614471339,3
1618972729,3
1627600774,43
1640004689,31
1651533299,32
1651572099,41
1663900290,26
1678933119,3
1699057738,41
1703558626,32
1719044704,2
1734038236,3
1734302411,41
1734472207,18
1736536237,3
1743104470,1
1786900453,7
1795032827,42
1804234815,3
1599368,32
2588972,32
14829740,4
15949313,25
17241910,18
19515419,18
24558458,35
49381688,35
64213323,18
70733994,5
118644500,41
125381959,2
260005130,3
418858125,3
557994408,32
616653444,4
679784618,35
686387243,5
769772137,32
795485566,41
796629146,18
968110645,2
992298191,4
1002919077,3
1012044525,32
1033688932,3
1117554112,32
1190644859,32
1336339207,25
1341959665,22
1401404813,25
1538617829,34
1614478738,19
1629247385,4
1645284748,4
1679828262,25
1681016729,25
1734244510,32
1743163074,27
1748469303,26
1760716770,35
1769200619,26
3184655,35
20741090,22
24236035,18
24862600,32
38436409,4
68381545,26
101854343,42
154010467,41
316786696,1
348751155,32
382608655,27
407789014,26
409758824,31
443623850,35
522529117,3
562487551,26
766572780,35
874384530,4
937808714,31
967808380,25
1005376550,3
1016659390,2
1051665676,5
1172445912,32
1260879227,1
1347506875,1
1383782735,26
1391188472,18
1394198100,35
1459024761,26
1460981072,31
1489529162,31
1489539414,32
1494858655,32
1518371756,35
1581817340,35
1628127925,31
1658441542,12
1668631911,3
1678884312,32
1697015214,32
1701495254,32
1704105542,5
1730874454,31
1734682382,25
1769813847,42
1801876848,26
1805045261,26
1824044101,26
904125,1
29617385,42
60659062,42
65909803,4
66648109,42
81554174,32
123820801,5
163299045,1
232047723,32
376397289,35
489713455,41
522040453,3
587117432,35
602699706,32
854309234,3
876156459,31
951846318,31
964331989,27
1002173581,28
1147906025,31
1183046295,4
1265359449,25
1285553950,1
1301162127,41
1316741424,1
1357325842,3
1360313797,26
1434496707,27
1461925713,31
1527973329,31
1530865265,20
1560330630,3
1580640324,4
1602991065,3
1637870073,32
1651212130,5
1683141187,3
1693745144,31
1701524517,25
1702075488,42
1704694757,32
1727379926,1
1733534075,35
1736170352,3
1747556661,3
1748656513,28
1786124567,3
1787600697,37
7877884,18
19220866,35
34690413,34
42140334,3
55241933,31
110598667,3
242162876,26
279597307,1
343029394,41
558103211,19
560150404,32
676603365,27
778066219,2
1013196289,31
1058980227,3
1108488248,32
1179881310,32
1192391678,26
1199652824,3
1252675325,35
1315732420,32
1415006844,3
1444140296,27
1484004618,5
1521569715,2
1522940667,4
1525788166,27
1549118262,3
1593993244,32
1628126111,26
1674593698,25
1699403832,4
1733964600,32
1744861803,4
1762299969,4
1808765955,4
15341558,43
61968938,26
67443951,3
86512723,26
92011974,27
115540490,3
135131178,42
190018134,3
310676676,26
381499504,35
400036204,3
419109578,1
710449949,27
714280821,31
765556414,26
789273882,31
796881186,41
910719971,32
932752089,42
953410166,32
1091067680,32
1171179500,32
1300539183,3
1342284878,42
1357174032,42
1411478956,31
1489540025,26
1522927856,3
1560795199,32
1580431251,35
1620625680,4
1697917651,3
1774422669,4
1782253469,42
66107837,4
66774955,18
102317313,32
103489057,27
132678755,25
227256534,4
544111022,41
717346838,3
806352381,3
825865533,25
931827764,3
1016021736,26
1035477572,22
1039277789,3
1058980023,32
1089435123,3
1089902309,31
1107760872,26
1116140142,4
1118538431,3
1201611579,35
1259781356,35
1307593348,3
1437326155,32
1455050833,3
1470211728,19
1471846661,18
1478796505,32
1500526937,31
1534664781,25
1628978498,26
1630785421,3
1668061099,31
1699542724,41
1699845833,32
1701375693,31
1705636152,26
1720195724,31
1736024992,26
1736588600,32
1743297222,35
1773347940,4
1777666662,31
1785804059,3
1803099580,22
1832452511,31
1832866361,32
52144347,31
88512550,32
93845077,18
109573501,1
170773174,26
171350825,42
200489130,25
371302664,26
670338106,41
681735971,4
928778744,32
992466479,26
1021283037,5
1089853456,25
1132672811,35
1148982653,31
1215559143,1
1246304780,26
1285554067,1
1289376370,25
1347950173,4
1377892988,4
1379319766,3
1389935121,3
1415197450,35
1451580885,32
1470230639,32
1489717061,1
1522553492,35
1546113216,35
1554484484,3
1588194107,32
1604550190,4
1629523090,3
1667117236,3
1668122068,19
1695370157,27
1714603232,19
1718820296,19
1733991014,3
1775963650,32
1780543971,1
1811998351,32
1821216432,5
2133396,4
28218464,41
51388872,34
120783247,35
134054749,35
203331268,32
209228836,41
380422117,31
426301780,34
523345382,26
558558151,21
768128300,26
874081325,31
902037886,27
932386141,32
980748094,3
1022150699,32
1064342262,3
1081248055,3
1083958530,32
1152385775,7
1183553382,32
1286265927,31
1459728126,35
1497194565,26
1563715622,5
1580404319,27
1626788962,35
1631355049,31
1693513010,41
1695185280,3
1696906539,31
1702515393,22
1704120016,18
1720228728,18
1724185028,32
1733110317,28
1734137422,32
1743314908,32
1747551652,4
1756871699,34
1766699744,4
1769530954,3
1824069546,5
1830555049,2
15331659,35
36123921,1
43379566,41
68946179,18
80598095,32
83888852,26
139500583,35
143593529,3
237622156,31
266260081,32
381750741,3
456167140,26
553434257,32
685778459,42
694467215,4
743686293,32
800603769,5
824651535,43
826553258,31
872852092,20
905226780,35
930953494,31
997349826,3
1115759203,32
1196507675,1
1276176655,1
1388619949,32
1433519893,18
1460984926,18
1464989963,27
1558028788,3
1559508652,27
1568449064,34
1568730669,26
1600606160,22
1612025734,4
1618738413,42
1648481067,31
1678456782,35
1704351442,1
1704476984,5
1719146800,3
1747549978,4
1763191505,2
1766592471,27
1766970590,4
1769397831,32
1800908197,4
1809138681,32
1811842643,27
1824698065,3
1829579100,4
1980422,18
3361956,4
46554369,35
48343342,42
68530893,27
108294966,31
145070160,1
165934989,3
266039620,4
324176206,4
392480032,31
395574131,26
432626472,28
472913899,31
538757148,34
672506428,32
865149448,31
1014898854,4
1017941367,32
1175210064,41
1178340499,2
1234848413,4
1255235542,31
1344599851,4
1403883463,32
1415006865,41
1462053977,3
1466507817,4
1513520456,26
1522111687,26
1549138876,1
1580663965,35
1592297823,3
1594957890,31
1604844761,5
1626806947,25
1699059871,19
1705152827,26
1750322258,25
1761047984,22
1761853859,31
1766691048,27
1789375986,32
1811449362,22
1823706400,3
71151848,19
469601387,41
576742812,32
582499809,35
670179105,4
689125184,31
777971501,4
885791018,3
893231723,35
932747134,18
963038399,32
1021379021,32
1057903069,32
1165585237,27
1239093725,4
1354338796,4
1431266495,35
1433052134,3
1455714260,5
1545926644,3
1561757723,5
1601937837,27
1614233932,25
1622653236,25
1629045998,32
1650071906,3
1668693597,25
1668700023,32
1698627334,4
1734640446,4
1748234871,1
1769820829,26
1794772008,26
13417730,1
51769180,42
73862258,26
98565502,26
127192335,31
127974993,27
167837313,42
200484162,3
480237659,42
560961666,35
577191357,1
629355501,4
712834899,2
921362114,32
932957673,31
941407378,32
990342826,18
1010531133,5
1021400776,31
1109376709,26
1113200474,26
1238527397,31
1252037964,22
1318217558,3
1347945980,32
1391281536,27
1430475342,3
1442728161,3
1564501981,12
1576431717,19
1636530406,26
1649501981,32
1650303088,32
1704127987,22
1704221460,3
1728230052,4
1734212219,3
1741558172,7
1743298517,37
1743313754,34
1745572850,21
1768999005,18
1795304662,3
1803152177,37
1823708900,42
16073351,31
21510272,4
40108090,4
40817933,32
75488909,32
80933018,31
91646420,2
98364862,3
199569178,31
339772672,31
392716841,3
416876834,27
436299007,32
529118509,27
564746269,25
614840553,34
727192300,2
869551602,37
886231238,2
1111810279,31
1169854223,32
1228764313,31
1360309970,34
1393733611,42
1449428753,26
1462827589,3
1548797058,18
1597547607,26
1618734046,32
1623117510,3
1625702492,3
1627691335,2
1637869564,26
1664440335,32
1672427317,19
1688897699,31
1704725060,41
1706249665,31
1712495812,1
1743310858,22
1743863713,5
1765305250,7
1812851945,31
2182364,19
51845933,35
64948588,32
71947448,41
136372918,35
138785567,35
186491701,4
231192931,31
238666538,4
298280460,18
305799093,3
321058270,4
365465641,19
435119490,34
519295789,35
527765030,4
549278436,27
582653117,35
655787367,1
684809110,35
714221429,4
798689984,32
840686482,31
1023187828,32
1045205224,34
1290543417,32
1318107381,3
1488996466,1
1489127315,35
1598596695,32
1627309447,2
1656588315,22
1697290048,1
1713269566,26
1734064685,1
1734322969,32
1753900878,26
1761437630,32
1782282339,32
1789152018,35
2543998,41
3860900,3
24917072,3
46620254,35
76565820,2
111098161,25
142541988,32
251465208,3
404072800,19
404836988,4
406962189,18
434629612,4
577803778,1
582146535,27
701451000,32
783739954,25
806421735,3
978711749,32
1025950673,26
1184839778,4
1217064146,19
1227771412,4
1254451570,3
1295602415,32
1352426435,4
1388398147,1
1431015466,41
1440673474,4
1483786402,32
1571129461,1
1593452838,32
1620489414,26
1628971837,4
1655710539,3
1702266373,27
1704293040,41
1711236852,26
1720210356,35
1723754906,32
1724509458,32
1746092045,26
1816925085,5
1822567062,32
2499563,41
64824901,31
91876500,2
115488763,26
147442255,4
148851930,32
165788989,18
218112870,3
226766915,1
285117092,32
304629683,27
388245267,32
465694202,31
570529054,18
582652251,2
582703623,19
604518709,32
661418881,31
685070241,31
727175734,22
739205012,4
815538330,2
838060052,27
838847506,4
865481186,3
902580734,31
935316982,35
1127714873,26
1196607035,3
1239398709,31
1274108224,4
1291469733,31
1323423380,31
1354084995,4
1465784748,4
1554446537,32
1569620090,5
1573657263,19
1591118919,18
1611534195,5
1674593612,35
1674760938,35
1699205953,32
1723823991,35
1733037611,32
1743280669,31
1743317826,26
1760063016,3
1783339189,35
1785140537,31
38137347,41
57116576,28
68388508,35
80380419,18
92679682,4
96836689,19
160206168,25
187381883,26
206106306,3
400694226,41
449299772,25
460876542,32
528047312,1
688732175,31
759473801,35
1018771850,4
1098072334,3
1146705630,4
1152590411,27
1187300747,32
1190873586,19
1274095252,41
1411240935,3
1444679787,31
1453890920,32
1567411982,32
1604682226,31
1614524069,32
1628775390,41
1650533085,22
1659664609,3
1671669886,35
1675451506,31
1704929755,4
1730378024,19
1761552046,2
1766591443,4
1788744241,26
1822273541,32
1822515134,31
15166862,41
32312178,3
70704556,1
94299024,4
214493222,3
222104166,18
235506196,25
306510659,32
361896528,42
415068727,32
478135831,32
478271993,32
487159333,31
509669405,4
800638353,35
1024401814,4
1040500500,35
1052458980,35
1069597932,3
1079086340,3
1248431383,2
1349704826,35
1357872395,41
1359097665,19
1412697633,41
1450990335,35
1490892739,34
1527750813,32
1553039104,2
1573750872,3
1695252637,21
1723081396,4
1734081677,35
1734143636,22
1743270791,3
1748315596,32
1763807799,32
1819530372,32
1827736183,32
61620900,26
73518473,31
104797022,38
168062031,41
173265922,3
226976754,41
249454834,2
399849860,26
474505541,5
618038913,4
743349288,32
959858233,22
961312213,42
1018849155,4
1031647331,26
1069505127,32
1141705359,22
1162823932,3
1381648951,31
1391759658,4
1398760670,3
1539382078,3
1592682054,1
1635623793,3
1649432271,26
1699263699,22
1734107193,19
1734377627,43
1736549162,41
1762299811,32
1766906877,22
1771333707,32
1820716046,32
1829908241,3
1526499,4
50671792,42
60245541,32
140525166,1
454924946,31
591620151,34
743497518,34
745228872,35
790529375,4
790890842,41
905693964,27
959905930,4
1015869201,35
1024560416,5
1025322033,32
1108940647,32
1136588122,35
1147495842,42
1153494756,41
1182524314,32
1261262103,31
1366548149,35
1389762130,18
1461013978,34
1521366426,25
1548976573,42
1622825660,31
1661078385,31
1674835528,25
1704493757,26
1721744747,41
1733926933,22
1743253358,31
1783158520,1
1801876714,32
1802373351,27
1813058810,25
1816925111,31
1831197829,5
14502653,41
81079162,25
86625632,4
183395813,7
259658800,18
279658557,32
339183807,27
381816563,3
422388021,42
537211618,32
678128679,4
751068843,32
810336192,4
858314370,3
858747715,31
876102745,3
902052609,3
918989976,41
997283327,41
1022498016,41
1073626825,3
1090553596,32
1208092292,34
1248544831,3
1307941620,3
1340059526,4
1372283217,22
1489144984,31
1489902055,12
1515344118,25
1548752186,4
1548974962,31
1582061417,22
1644990965,3
1653362580,31
1675403054,31
1702535421,3
1723789022,32
1723800191,18
1732623081,35
1734110134,1
1736573645,41
1748565459,18
1749427582,41
1766711985,3
2732881,4
3403753,22
7034500,42
48101288,18
59126245,3
68048789,32
113893719,27
142701902,27
174075397,18
537109607,35
612359701,3
616657131,2
622977981,4
648569983,26
885468136,3
932513563,3
932753749,4
950072126,3
960455097,41
967459412,3
1023769554,31
1025777237,31
1061319082,26
1074494536,32
1116646197,26
1174503240,32
1199249697,3
1255666162,1
1297332864,25
1591536679,4
1702514896,41
1729424292,22
1743346694,31
1769835287,22
1771333740,22
27844806,19
50282609,31
64742952,31
66837654,32
77177837,41
93717581,31
96522254,35
112995182,26
149464088,27
259623547,26
291514756,32
313574332,31
395215854,31
403429470,31
424707979,26
534780265,35
661508757,34
661949969,4
880421814,31
962070197,18
978996252,19
1021766388,31
1027357402,22
1043367551,32
1073936158,25
1093673032,21
1173583153,31
1306581629,32
1317935184,31
1360271874,19
1406794679,32
1457218632,1
1469497425,42
1532433824,3
1634925822,31
1685499672,3
1686406347,32
1693652893,41
1695425768,26
1701594552,3
1702780635,27
1703802753,4
1708117907,19
1721008113,32
1743246619,4
1762278607,32
1783730915,32
1802999813,3
28870753,19
66987219,26
79465523,25
184331052,27
269203426,27
431137718,1
620427492,3
641167410,4
677107162,4
683538381,26
722870876,31
767789899,25
898012152,41
899405170,5
905532875,22
1011872948,3
1013378777,1
1013406919,26
1018850542,18
1216984567,41
1296340446,35
1319310504,26
1363357876,26
1401167854,2
1421160949,4
1461013983,32
1483724366,34
1514195145,27
1545973424,3
1585617385,4
1625098688,3
1653027206,26
1662220238,22
1701477062,32
1712646405,32
1732983730,41
1743283029,32
1766815259,2
1808489697,3
1824545018,5
5265291,41
